Train_Number,Leg_OD,Leg_ID,Date,Total_Capacity,Total_Utilised,Occupancy,Total_Packs,Packs_Used,Unassigned_Containers,Unassigned_Length
7MB4,MFT-ETT,1,2025-10-18,68.2752,6.096,0.08928571428571429,1,1,1,6.096
7MB4,MFT-ETT,1,2025-10-25,0.0,0.0,0.0,0,0,0,0.0
7MB4,MFT-ETT,1,2025-11-15,629.1072,556.8695999999999,0.885174418604651,9,9,58,556.8696
7MB4,MFT-ETT,1,2025-11-29,555.9552,465.1248,0.8366228070175439,8,8,46,465.12480000000005
7MB4,MFT-ETT,1,2025-12-13,629.1072,545.5919999999999,0.8672480620155036,9,9,55,545.592
7MB4,MFT-ETT,1,2025-12-20,702.2592000000001,605.3328,0.8619791666666666,12,12,71,605.3328
7MB4,MFT-ETT,1,2025-12-27,726.6432,641.9088,0.8833892617449666,13,13,82,641.9088
7MB4,ETT-SFT,2,2025-01-18,677.8752000000001,585.216,0.8633093525179856,11,11,80,585.216
7MB4,ETT-SFT,2,2025-01-25,921.7152000000002,872.0328000000002,0.9460978835978836,21,21,109,951.2808
7MB4,ETT-SFT,2,2025-02-15,409.65119999999996,335.28000000000003,0.8184523809523812,6,6,55,335.28000000000003
7MB4,ETT-SFT,2,2025-02-22,702.2592000000001,621.7919999999999,0.8854166666666664,12,12,78,621.792
7MB4,ETT-SFT,2,2025-03-08,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-03-15,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-03-22,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-03-29,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-04-05,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-04-12,409.65119999999996,316.992,0.773809523809524,6,6,40,316.992
7MB4,ETT-SFT,2,2025-04-19,751.0272000000001,672.9984,0.896103896103896,14,14,69,672.9984000000001
7MB4,ETT-SFT,2,2025-04-26,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-05-10,136.5504,30.48,0.22321428571428573,2,2,5,30.48
7MB4,ETT-SFT,2,2025-05-17,136.5504,42.672,0.3125,2,2,7,42.672000000000004
7MB4,ETT-SFT,2,2025-05-24,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-05-31,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-06-07,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-06-14,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-06-21,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-06-28,482.80319999999995,384.048,0.7954545454545455,7,7,61,384.048
7MB4,ETT-SFT,2,2025-07-05,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-07-12,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-07-19,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-07-26,751.0272000000001,664.464,0.8847402597402597,14,14,97,664.464
7MB4,ETT-SFT,2,2025-08-16,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-08-23,409.65119999999996,268.224,0.6547619047619048,6,6,35,268.224
7MB4,ETT-SFT,2,2025-08-30,409.65119999999996,146.304,0.3571428571428572,6,6,24,146.304
7MB4,ETT-SFT,2,2025-09-06,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-09-13,341.376,121.92,0.35714285714285715,5,5,19,121.92
7MB4,ETT-SFT,2,2025-09-20,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-09-27,921.7152000000002,841.2480000000002,0.9126984126984127,21,21,134,1054.608
7MB4,ETT-SFT,2,2025-10-11,409.65119999999996,182.88,0.44642857142857145,6,6,30,182.88
7MB4,ETT-SFT,2,2025-10-18,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-10-25,0.0,0.0,0.0,0,0,0,0.0
7MB4,ETT-SFT,2,2025-11-15,555.9552,473.964,0.8525219298245614,8,8,50,473.964
7MB4,ETT-SFT,2,2025-11-29,482.80319999999995,384.048,0.7954545454545455,7,7,38,384.048
7MB4,ETT-SFT,2,2025-12-13,555.9552,462.6864,0.8322368421052632,8,8,47,462.68640000000005
7MB4,ETT-SFT,2,2025-12-20,629.1072,524.256,0.8333333333333333,9,9,63,524.256
7MB4,ETT-SFT,2,2025-12-27,653.4911999999999,560.8319999999999,0.8582089552238805,10,10,74,560.832
7MB4,SFT-BFT,3,2025-01-18,775.4112000000001,677.2656000000001,0.8734276729559748,15,15,88,677.2656000000001
7MB4,SFT-BFT,3,2025-01-25,824.1792000000002,784.2504000000001,0.9515532544378698,17,17,117,1034.1864
7MB4,SFT-BFT,3,2025-02-15,555.9552,432.816,0.7785087719298245,8,8,63,432.81600000000003
7MB4,SFT-BFT,3,2025-02-22,775.4112000000001,701.0400000000001,0.9040880503144654,15,15,86,701.0400000000001
7MB4,SFT-BFT,3,2025-03-08,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-03-15,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-03-22,273.1008,79.248,0.29017857142857145,4,4,13,79.248
7MB4,SFT-BFT,3,2025-03-29,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-04-05,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-04-12,482.80319999999995,414.528,0.8585858585858587,7,7,48,414.528
7MB4,SFT-BFT,3,2025-04-19,824.1792000000002,755.9040000000001,0.9171597633136095,17,17,77,755.904
7MB4,SFT-BFT,3,2025-04-26,273.1008,79.248,0.29017857142857145,4,4,13,79.248
7MB4,SFT-BFT,3,2025-05-10,409.65119999999996,128.016,0.3125,6,6,21,128.01600000000002
7MB4,SFT-BFT,3,2025-05-17,409.65119999999996,140.208,0.34226190476190477,6,6,20,140.208
7MB4,SFT-BFT,3,2025-05-24,204.8256,54.864000000000004,0.26785714285714285,3,3,9,54.864000000000004
7MB4,SFT-BFT,3,2025-05-31,204.8256,60.96,0.2976190476190476,3,3,10,60.96
7MB4,SFT-BFT,3,2025-06-07,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-06-14,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-06-21,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-06-28,555.9552,481.58399999999995,0.8662280701754386,8,8,69,481.584
7MB4,SFT-BFT,3,2025-07-05,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-07-12,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-07-19,68.2752,6.096,0.08928571428571429,1,1,1,6.096
7MB4,SFT-BFT,3,2025-07-26,824.1792000000002,743.712,0.9023668639053253,17,17,105,762.0
7MB4,SFT-BFT,3,2025-08-16,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-08-23,409.65119999999996,365.76,0.8928571428571429,6,6,43,365.76
7MB4,SFT-BFT,3,2025-08-30,409.65119999999996,243.84000000000003,0.5952380952380953,6,6,33,243.84
7MB4,SFT-BFT,3,2025-09-06,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-09-13,409.65119999999996,219.45600000000002,0.5357142857142858,6,6,27,219.45600000000002
7MB4,SFT-BFT,3,2025-09-20,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-09-27,824.1792000000002,743.712,0.9023668639053253,17,17,142,1152.144
7MB4,SFT-BFT,3,2025-10-11,434.0351999999999,280.41600000000005,0.6460674157303373,7,7,42,280.416
7MB4,SFT-BFT,3,2025-10-18,68.2752,6.096,0.08928571428571429,1,1,1,6.096
7MB4,SFT-BFT,3,2025-10-25,0.0,0.0,0.0,0,0,0,0.0
7MB4,SFT-BFT,3,2025-11-15,629.1072,556.8695999999999,0.885174418604651,9,9,58,556.8696
7MB4,SFT-BFT,3,2025-11-29,555.9552,465.1248,0.8366228070175439,8,8,46,465.12480000000005
7MB4,SFT-BFT,3,2025-12-13,629.1072,545.5919999999999,0.8672480620155036,9,9,55,545.592
7MB4,SFT-BFT,3,2025-12-20,702.2592000000001,605.3328,0.8619791666666666,12,12,71,605.3328
7MB4,SFT-BFT,3,2025-12-27,726.6432,641.9088,0.8833892617449666,13,13,82,641.9088
